ICRF J065510.0+410010  0651+410     06 55 10.02473432   41 00 10.1599629  0.00000915 0.0001711  -0.234  51083.3 50242.8 53158.7      7    230
ICRF J065705.6+242355  0654+244     06 57 05.67553957   24 23 55.3944439  0.00001722 0.0004536  -0.184  51455.9 50085.5 54482.7      4    133
ICRF J065917.9+081330  0656+082  D  06 59 17.99603428   08 13 30.9533022  0.00000302 0.0000590  -0.377  53670.1 49914.7 54903.8    401   4840
ICRF J070001.5+170921  0657+172  D  07 00 01.52553646   17 09 21.7014901  0.00000308 0.0000490  -0.113  51827.5 47655.8 54907.7    183   4503
ICRF J070134.5-463436  0700-465     07 01 34.54706032  -46 34 36.6221767  0.00046862 0.0039278  -0.349  48162.4 48162.4 48162.4      1      3
ICRF J070242.9-195122  0700-197     07 02 42.90066969  -19 51 22.0358457  0.00001118 0.0003753  -0.158  54350.3 53552.8 54901.7      6    215
ICRF J071046.1+473211  0707+476  D  07 10 46.10487679   47 32 11.1427167  0.00000527 0.0000642  -0.057  51517.3 44343.6 54837.7     25   1162
ICRF J071338.1+434917  0710+439     07 13 38.16412910   43 49 17.2071530  0.00000592 0.0000952  -0.007  51766.5 48179.7 54907.7     37    891
ICRF J071424.8+353439  0711+356     07 14 24.81745662   35 34 39.7963920  0.00006866 0.0015764   0.000  48624.1 47005.4 50242.7     15    465
ICRF J071751.8+453803  0714+457     07 17 51.85241063   45 38 03.2610495  0.00000627 0.0000818  -0.019  54187.2 50306.3 54887.7      6    558
ICRF J072113.4-153041  0718-154     07 21 13.49142709  -15 30 41.0067937  0.00004220 0.0020767  -0.704  54657.8 54657.8 54657.8      1     25
ICRF J072153.4+712036  0716+714  D  07 21 53.44846336   71 20 36.3634253  0.00000948 0.0000470  -0.032  52163.3 44343.6 54893.7    136   2799
ICRF J072417.2-071520  0721-071     07 24 17.29263439  -07 15 20.3529198  0.00001149 0.0004116  -0.334  52775.6 52306.7 53609.2      2    100
ICRF J072516.8+142513  0722+145  D  07 25 16.80776128   14 25 13.7466902  0.00000366 0.0000615  -0.102  52580.8 47394.1 54522.7     45   1266
ICRF J072550.6-005456  0723-008     07 25 50.63996171  -00 54 56.5441985  0.00000449 0.0000929  -0.238  51035.6 44773.8 54768.6     46    839
ICRF J072611.7+791131  0718+792  D  07 26 11.73524096   79 11 31.0162085  0.00001488 0.0000415   0.002  52440.4 48223.7 54887.7   1251  34947
ICRF J072614.2+215320  0723+219     07 26 14.26073766   21 53 20.1140804  0.00000775 0.0001653  -0.053  53973.5 53134.5 54845.7      5    207
ICRF J072820.6+215306  0725+219     07 28 20.60829964   21 53 06.3902713  0.00000741 0.0001508  -0.052  51177.8 50085.5 53609.2      5    369
ICRF J072905.4-363945  0727-365     07 29 05.41225580  -36 39 45.2446066  0.00016793 0.0059073  -0.193  54292.7 54292.7 54292.7      1     12
ICRF J073019.1-114112  0727-115  D  07 30 19.11247420  -11 41 12.6005110  0.00000278 0.0000422  -0.022  51578.1 45259.2 54903.8   3261 109457
ICRF J073051.3+404950  0727+409     07 30 51.34655323   40 49 50.8273413  0.00003450 0.0004827  -0.445  51079.4 50242.8 54664.7      2     74
ICRF J073133.7+245158  0728+249     07 31 33.74545710   24 51 58.5987745  0.00001385 0.0003965   0.215  50262.7 50085.5 53020.8      5    214
ICRF J073256.2+254838  0729+259     07 32 56.27526338   25 48 38.7956511  0.00000621 0.0001225   0.103  53623.4 50219.8 54880.7      6    273
ICRF J073545.8-173548  0733-174     07 35 45.81248037  -17 35 48.5022692  0.00000884 0.0002035   0.196  51965.1 48919.9 54741.8     33    460
ICRF J073602.3-185309  0733-187     07 36 02.37749905  -18 53 09.9224788  0.00014652 0.0032260   0.296  54601.7 54601.7 54601.7      1     12
ICRF J073730.0+594103  0733+597     07 37 30.08697865   59 41 03.1943714  0.00004628 0.0010055  -0.317  53534.1 49577.0 54088.1      4     51
ICRF J073807.3+174218  0735+178     07 38 07.39374766   17 42 18.9982302  0.00000295 0.0000437   0.112  49462.9 44773.8 54718.7    578  15897
ICRF J073816.9-332212  0736-332     07 38 16.94895574  -33 22 12.7772415  0.00008508 0.0010927  -0.277  51529.4 48766.9 53126.1      5     25
ICRF J073856.4-673550  0738-674     07 38 56.49622760  -67 35 50.8260388  0.00002226 0.0001523   0.194  51884.3 47626.5 54726.7     25    155
ICRF J073918.0+013704  0736+017  D  07 39 18.03389693   01 37 04.6178588  0.00000337 0.0000580  -0.122  52409.0 44773.8 54845.7     63   1624
ICRF J074110.7+311200  0738+313     07 41 10.70330959   31 12 00.2290339  0.00001720 0.0018132   0.000  47842.8 45466.0 50219.6     35   1765
ICRF J074202.7+490015  0738+491  D  07 42 02.74894651   49 00 15.6089340  0.00000593 0.0000688  -0.037  53155.0 49750.8 54823.7     18   1156
ICRF J074331.6-672625  0743-673     07 43 31.61163970  -67 26 25.5464081  0.00002535 0.0001263  -0.060  53037.3 48110.9 54670.7     28    133
ICRF J074420.3-691907  0744-691     07 44 20.39366669  -69 19 07.1567791  0.00007607 0.0004690   0.187  53787.2 52887.6 54457.4      4     33
ICRF J074421.6-062935  0741-063     07 44 21.65635539  -06 29 35.9146409  0.00002364 0.0007292  -0.217  54187.7 54187.7 54187.7      1     52
ICRF J074447.2+212000  0741+214     07 44 47.27670801   21 20 00.4269550  0.00003247 0.0008444  -0.059  53596.3 53551.7 53600.7      2     22
ICRF J074533.0+101112  0742+103     07 45 33.05952141   10 11 12.6923363  0.00000293 0.0000496  -0.144  49177.2 44773.8 52900.7    315  10174
ICRF J074554.0-004417  0743-006  D  07 45 54.08232111  -00 44 17.5398546  0.00000384 0.0000971  -0.089  51189.3 46527.7 53068.7     30    731
ICRF J074625.8+254902  0743+259  D  07 46 25.87417871   25 49 02.1347553  0.00000305 0.0000422  -0.054  53817.2 47407.6 54903.8    671  26091
ICRF J074640.4+273459  0743+277     07 46 40.43230698   27 34 59.0473025  0.00000716 0.0001609  -0.106  53573.1 50219.8 54893.7      5    244
ICRF J074836.1+240024  0745+241  D  07 48 36.10927469   24 00 24.1100315  0.00000349 0.0000542  -0.072  51144.2 47620.8 54810.7    159   2550
ICRF J075000.3+182311  0747+185     07 50 00.32994173   18 23 11.4071030  0.00000816 0.0001914  -0.275  52330.5 50085.5 54858.7      7    352
ICRF J075020.4+481453  0746+483     07 50 20.43631328   48 14 53.5564020  0.00002352 0.0002894   0.101  50743.5 50306.3 53609.2      2     68
ICRF J075052.0+123104  0748+126  D  07 50 52.04573519   12 31 04.8281766  0.00000299 0.0000475  -0.125  52767.7 44773.8 54816.7    145   3819
ICRF J075301.3+535259  0749+540     07 53 01.38456785   53 52 59.6370745  0.00000466 0.0000414  -0.015  52216.3 45775.8 54903.8    823  62749
ICRF J075706.6+095634  0754+100     07 57 06.64294682   09 56 34.8523471  0.00000326 0.0000627  -0.058  52622.1 46502.8 54893.7     33   1557
ICRF J075828.1+374711  0755+379     07 58 28.10815179   37 47 11.8073127  0.00003050 0.0004548  -0.427  52028.7 51246.6 52409.7      3     88
ICRF J080248.0+180949  0759+183  D  08 02 48.03196182   18 09 49.2493958  0.00000519 0.0001104  -0.110  52214.7 50085.5 54872.7     12    494
ICRF J080518.1+614423  0800+618  D  08 05 18.17956846   61 44 23.7002968  0.00000740 0.0000609  -0.147  54532.8 52409.7 54887.7     10    981
ICRF J080634.0-711215  0806-710     08 06 34.09421169  -71 12 15.7442432  0.00011774 0.0007247   0.330  54336.6 52887.6 54457.4      2     13
ICRF J080705.3-153125  0804-153     08 07 05.30898008  -15 31 25.3814107  0.00001248 0.0004318  -0.356  54559.7 54559.7 54559.7      1     81
ICRF J080757.5+043234  0805+046  D  08 07 57.53857015   04 32 34.5310021  0.00001020 0.0002069  -0.168  51371.7 49914.7 54664.7     14    174
ICRF J080815.5-075109  0805-077     08 08 15.53603615  -07 51 09.8862880  0.00000440 0.0001082  -0.282  51384.9 47176.5 54643.7     35    620
ICRF J080839.6+495036  0804+499  D  08 08 39.66628353   49 50 36.5304035  0.00000426 0.0000414  -0.047  51488.4 44343.6 54893.7   1406  86324
ICRF J080856.6+405244  0805+410  D  08 08 56.65203923   40 52 44.8888616  0.00000366 0.0000425  -0.014  51735.0 48720.9 54901.7    575  18706
ICRF J080907.3-153246  0806-153     08 09 07.39183469  -15 32 46.8750413  0.00006047 0.0015367   0.064  54559.7 54559.7 54559.7      1     37
ICRF J081108.8-492943  0809-493     08 11 08.80324937  -49 29 43.5082590  0.00069484 0.0036424   0.324  50295.2 48043.8 52878.7      3     10
ICRF J081126.7+014652  0808+019  D  08 11 26.70731189   01 46 52.2202616  0.00000289 0.0000456  -0.024  52826.7 46977.9 54818.7    221   5330
ICRF J081522.9+015459  0812+020     08 15 22.96083908   01 54 59.4805839  0.00001534 0.0005711  -0.500  54125.8 54125.8 54125.8      1     51
ICRF J081525.9+363515  0812+367  D  08 15 25.94485739   36 35 15.1488917  0.00000449 0.0000725  -0.028  52354.7 45775.8 54657.8     21    973
ICRF J081815.9+422245  0814+425  D  08 18 15.99960470   42 22 45.4149140  0.00000486 0.0000575  -0.080  49202.0 44343.6 53051.1    149   2383
ICRF J082057.4-125859  0818-128     08 20 57.44761533  -12 58 59.1690971  0.00000600 0.0000877  -0.073  51944.3 49482.7 54907.7     37    633
ICRF J082120.5-580018  0820-578     08 21 20.52743955  -58 00 18.7511324  0.00005743 0.0010419   0.543  54723.8 54723.8 54723.8      1      6
ICRF J082433.0+243843  0821+248     08 24 33.00929523   24 38 43.1158404  0.00001558 0.0004512  -0.222  50741.4 50085.5 53609.2      3    204
ICRF J082447.2+555242  0820+560     08 24 47.23635309   55 52 42.6693506  0.00000549 0.0000453  -0.076  50647.9 46977.9 54803.7     79   4299
ICRF J082455.4+391641  0821+394     08 24 55.48385101   39 16 41.9040901  0.00000454 0.0000613  -0.070  51849.1 48194.7 54641.7     29   1151
ICRF J082511.8+133232  0822+137     08 25 11.89094406   13 32 32.5386869  0.00000727 0.0002094  -0.005  50995.7 50085.5 52009.7      4    301
ICRF J082526.8-501038  0823-500     08 25 26.86891686  -50 10 38.4881440  0.00019548 0.0013026  -0.575  50064.8 48162.4 53569.1      6     33
ICRF J082538.6+615728  0821+621     08 25 38.61219308   61 57 28.5793037  0.00001065 0.0000668   0.187  51302.8 49422.9 52543.7     15   1074
ICRF J082550.3+030924  0823+033  D  08 25 50.33835429   03 09 24.5200730  0.00000273 0.0000430  -0.029  51407.8 45466.3 54907.7   1365  49660
ICRF J082601.5-223027  0823-223     08 26 01.57293454  -22 30 27.2032544  0.00000974 0.0003104  -0.346  50854.7 46875.8 52306.7      9    197
ICRF J082804.7-373106  0826-373     08 28 04.78022012  -37 31 06.2809892  0.00000739 0.0001235   0.013  52669.1 47640.2 54684.7     53    564
ICRF J083052.0+241059  0827+243  D  08 30 52.08619070   24 10 59.8204032  0.00000354 0.0000544  -0.131  51630.9 47023.7 54655.7     82   1980
ICRF J083109.1-222826  0828-222     08 31 09.14902512  -22 28 26.8041417  0.00012083 0.0033034   0.587  54278.7 54278.7 54278.7      1     27
ICRF J083148.8+042939  0829+046     08 31 48.87695516   04 29 39.0859429  0.00000392 0.0000732   0.001  52300.5 48649.8 54845.7     36   1304
ICRF J083223.2+491321  0828+493     08 32 23.21671411   49 13 21.0382485  0.00000652 0.0000685   0.089  51711.5 44343.6 54818.7     34    955
ICRF J083322.3-444138  0831-445     08 33 22.31576136  -44 41 38.7156450  0.00062448 0.0037702  -0.262  49027.6 48043.8 49895.6      6     15
ICRF J083454.9+553421  0831+557     08 34 54.90395243   55 34 21.0703658  0.00002110 0.0001512  -0.058  51879.7 47931.6 54844.7     22    588
ICRF J083639.2-201659  0834-201  D  08 36 39.21525294  -20 16 59.5040953  0.00000559 0.0001054  -0.121  52587.9 46840.8 54741.8     33    626
ICRF J083700.3-340914  0835-339     08 37 00.31666672  -34 09 14.8586397  0.00027126 0.0099326  -0.868  53978.7 53978.7 53978.7      1     69
ICRF J083722.4+582501  0833+585     08 37 22.40966142   58 25 01.8449433  0.00000745 0.0000584  -0.019  51786.5 46977.9 54627.7     33   1140
ICRF J083740.2+245423  0834+250     08 37 40.24568630   24 54 23.1217065  0.00000546 0.0001146  -0.353  51946.3 50219.8 53609.2      5    393
ICRF J083915.8+285038  0836+290     08 39 15.82765836   28 50 38.8030216  0.00001429 0.0004474  -0.044  52886.4 51297.8 53068.7      2     68
ICRF J083930.7+180247  0836+182     08 39 30.72136647   18 02 47.1427585  0.00001457 0.0003528  -0.633  51211.2 50085.5 52543.7      5    246
ICRF J084047.5+131223  0838+133     08 40 47.58841798   13 12 23.5641152  0.00000694 0.0001935  -0.272  52752.4 52409.7 53609.2      2    126
ICRF J084124.3+705342  0836+710     08 41 24.36526906   70 53 42.1730054  0.00000937 0.0000465   0.081  52414.1 46977.9 54818.7     25   3172
ICRF J084127.0-754027  0842-754     08 41 27.03605311  -75 40 27.8733636  0.00011251 0.0004736   0.043  52282.7 48110.9 54457.4      3     23
ICRF J084205.0+183540  0839+187     08 42 05.09417058   18 35 40.9905528  0.00000444 0.0001030   0.107  51365.9 47875.8 54901.7     36   1097
ICRF J085009.6-121335  0847-120     08 50 09.63562185  -12 13 35.3758201  0.00000741 0.0002534   0.043  53991.0 53134.5 54901.7      7    163
ICRF J085441.9+575729  0850+581     08 54 41.99641123   57 57 29.9390674  0.00000774 0.0000702  -0.113  51981.0 48720.9 54648.7     19   1158
ICRF J085448.8+200630  0851+202  D  08 54 48.87492702   20 06 30.6408861  0.00000290 0.0000416  -0.039  50426.4 44342.2 54907.7   3449 149927
ICRF J085511.7-714906  0855-716     08 55 11.76992253  -71 49 06.4575254  0.00007762 0.0004436   0.147  54723.8 54723.8 54723.8      1      9
ICRF J085641.8-110514  0854-108  D  08 56 41.80414812  -11 05 14.4301901  0.00000512 0.0000778  -0.109  54477.1 53552.8 54858.7     15    344
ICRF J085657.2+211143  0854+213     08 56 57.24476019   21 11 43.6582896  0.00000610 0.0001173  -0.089  51426.1 50085.5 52009.7      4    446
ICRF J090216.8-141530  0859-140     09 02 16.83091664  -14 15 30.8751032  0.00000442 0.0000817  -0.202  52381.1 46875.8 54818.7     42    861
ICRF J090303.9+465104  0859+470     09 03 03.99009765   46 51 04.1374256  0.00000478 0.0000593  -0.048  51946.7 47005.8 54858.7    125   1949
ICRF J090353.1+675722  0859+681     09 03 53.15507857   67 57 22.6858748  0.00003128 0.0002541   0.296  50728.8 49827.5 54664.7      2    161
ICRF J090453.1-573505  0903-573     09 04 53.17928113  -57 35 05.7821238  0.00006070 0.0008027   0.144  53626.4 52887.6 54457.4      4     34
ICRF J090910.0+012135  0906+015     09 09 10.09159984   01 21 35.6177502  0.00000654 0.0001503  -0.162  50031.3 47005.8 53552.8     29    419
ICRF J090917.0-050052  0906-048     09 09 17.00358570  -05 00 52.8937365  0.00012456 0.0033116  -0.422  54314.7 54314.7 54314.7      1     22
ICRF J090939.8+020005  0907+022     09 09 39.84790584   02 00 05.2664920  0.00004571 0.0007669  -0.200  51120.1 49914.7 54643.7      2     51
ICRF J091437.9+024559  0912+029  D  09 14 37.91343166   02 45 59.2469393  0.00000329 0.0000601  -0.001  53574.1 47407.6 54865.7     30   1838
ICRF J091552.4+293324  0912+297     09 15 52.40163935   29 33 24.0430020  0.00001202 0.0002793   0.074  51454.2 48194.7 54489.7     17    397
ICRF J091755.5+653015  0913+657     09 17 55.56762054   65 30 15.1091017  0.00158674 0.0108167   0.245  54440.7 54440.7 54440.7      1      5
ICRF J092043.1-295630  0918-297     09 20 43.19379503  -29 56 30.2932472  0.00001836 0.0006948  -0.224  54489.7 54489.7 54489.7      1     65
ICRF J092058.4+444153  0917+449     09 20 58.45848243   44 41 53.9850927  0.00000446 0.0000540  -0.077  52600.9 46977.9 54803.7     51   1790
ICRF J092129.3-261843  0919-260     09 21 29.35385535  -26 18 43.3861684  0.00005561 0.0013675   0.000  50206.8 46840.5 53573.1    382  10351
ICRF J092136.2+621552  0917+624     09 21 36.23106854   62 15 52.1803472  0.00000623 0.0000439  -0.137  51402.7 44343.6 54830.7    144   6910
ICRF J092246.4-395935  0920-397  D  09 22 46.41826064  -39 59 35.0683561  0.00000431 0.0000859  -0.167  51602.8 47686.1 54907.7    227   3181
ICRF J092314.4+384939  0920+390  D  09 23 14.45293105   38 49 39.9101375  0.00000432 0.0000594  -0.003  52287.9 49736.9 54845.7     64   1567
ICRF J092703.0+390220  0923+392     09 27 03.01393281   39 02 20.8518566  0.00002885 0.0002387   0.000  49497.1 44090.1 54904.0   3579 216162
ICRF J092751.8-203451  0925-203  D  09 27 51.82431596  -20 34 51.2324031  0.00000467 0.0000749  -0.146  52818.4 47777.3 54887.7     71   1010
ICRF J092915.4+501335  0925+504     09 29 15.44020036   50 13 35.9897722  0.00001139 0.0001666   0.072  49962.4 49577.0 53306.8      3    221
ICRF J093032.5-853359  0936-853     09 30 32.57014658  -85 33 59.6921151  0.00219357 0.0028702   0.013  50279.8 48162.4 54457.4      5     20
ICRF J093035.0+464408  0927+469     09 30 35.08083051   46 44 08.6565353  0.00011090 0.0010022   0.174  53923.7 50306.3 54314.7      2     41
ICRF J093052.2+003458  0928+008     09 30 52.25354221   00 34 58.9413083  0.00002234 0.0009697  -0.540  50344.6 49914.7 54482.7      2     85
ICRF J094014.7+260329  0937+262     09 40 14.72277430   26 03 29.9461491  0.00001103 0.0002832  -0.017  50563.1 50219.8 53306.8      3     72
ICRF J094113.5+114532  0938+119     09 41 13.55872676   11 45 32.3387305  0.00022698 0.0022847   0.652  54292.7 54292.7 54292.7      1     15
ICRF J094314.5+615033  0939+620     09 43 14.50284956   61 50 33.3487942  0.00018862 0.0013010  -0.021  54440.7 54440.7 54440.7      1     19
ICRF J094538.1+353455  0942+358     09 45 38.12070861   35 34 55.0885113  0.00000809 0.0001378  -0.093  50568.2 50242.8 50854.6      2    188
ICRF J094635.0+101706  0943+105     09 46 35.06993408   10 17 06.1340434  0.00001064 0.0003647   0.212  52034.0 49914.7 54845.7      6    233
ICRF J094855.3+403944  0945+408     09 48 55.33815234   40 39 44.5869810  0.00000454 0.0000587  -0.122  52175.4 47931.6 54664.7     28   1320
ICRF J095232.0+351252  0949+354  D  09 52 32.02616656   35 12 52.4030592  0.00000524 0.0000893  -0.044  52576.8 50242.8 54887.7     16    483
ICRF J095439.7+263924  0951+268     09 54 39.79651721   26 39 24.5434066  0.00000853 0.0002126   0.130  53527.2 50219.8 54872.7      6    255
ICRF J095456.8+174331  0952+179     09 54 56.82361250   17 43 31.2222114  0.00000369 0.0000721  -0.052  51797.0 48158.8 54713.7     56   1286
ICRF J095524.7+690113  0951+692     09 55 24.77476250   69 01 13.7025453  0.00009325 0.0005898   0.117  49238.5 49225.8 49267.8      3     97
ICRF J095533.1+690355  0951+693     09 55 33.17306143   69 03 55.0609270  0.00001329 0.0000636   0.307  51318.5 49141.8 54601.7     75   2049
ICRF J095622.6+575355  0952+581     09 56 22.63444244   57 53 55.9043694  0.00007916 0.0005903  -0.029  49965.3 49577.0 50974.8      2     36
ICRF J095649.8+251516  0953+254     09 56 49.87537334   25 15 16.0499070  0.00003955 0.0005585   0.000  49668.4 44446.9 54890.0    857  24823
ICRF J095738.1+552257  0954+556     09 57 38.18456305   55 22 57.7686853  0.00016052 0.0014551   0.248  50466.4 49577.0 50989.8      3     46
ICRF J095819.6+472507  0955+476  D  09 58 19.67163931   47 25 07.8424347  0.00000404 0.0000414  -0.054  52388.7 48720.9 54907.7   2006 135716
ICRF J095820.9+322402  0955+326  D  09 58 20.94963113   32 24 02.2095353  0.00000390 0.0000580  -0.101  52606.9 47761.7 54657.8     29   1915
ICRF J095847.2+653354  0954+658  D  09 58 47.24510127   65 33 54.8180587  0.00000701 0.0000444  -0.117  49883.0 44343.6 54901.7    284  11507
ICRF J100111.9+342450  0958+346     10 01 11.94919908   34 24 50.4594476  0.00000691 0.0001299   0.076  53679.7 50219.8 54901.7      7    286
ICRF J100159.9-443800  0959-443     10 01 59.90841721  -44 38 00.6002464  0.00008296 0.0018087  -0.608  51102.0 48043.8 52409.7      5     26
ICRF J100601.7+345410  1003+351     10 06 01.75030199   34 54 10.4005583  0.00003894 0.0006632   0.080  54314.7 54314.7 54314.7      1     46
ICRF J100604.1-740944  1005-739     10 06 04.14541874  -74 09 44.0875327  0.00010796 0.0005069  -0.011  53625.5 52887.6 54457.4      4     25
ICRF J100614.0-501813  1004-500  D  10 06 14.00931618  -50 18 13.4706757  0.00001340 0.0001922   0.270  53837.6 49535.0 54795.7     22    105
ICRF J100646.4-215920  1004-217     10 06 46.41368826  -21 59 20.4100145  0.00000858 0.0002217  -0.035  52123.1 50632.3 54901.7      8    222
ICRF J100741.4+135629  1004+141     10 07 41.49808563   13 56 29.6008672  0.00000318 0.0000523  -0.182  50987.6 47011.4 54718.7    315   4234
ICRF J101329.9+491840  1010+495     10 13 29.93231208   49 18 40.9849091  0.00074925 0.0181200  -0.894  52978.6 50306.3 54314.7      2      9
ICRF J101353.4+244916  1011+250     10 13 53.42876682   24 49 16.4407698  0.00000396 0.0000612   0.025  52292.6 48353.6 54725.7     34   1228
ICRF J101447.0+230116  1012+232  D  10 14 47.06545658   23 01 16.5708649  0.00000413 0.0000634  -0.086  52012.0 47407.6 54712.7     34   1656
ICRF J101450.3-450841  1012-448     10 14 50.35495501  -45 08 41.1541762  0.00001637 0.0002949   0.370  53303.9 52306.7 54726.7     23    153
ICRF J101544.0+122707  1013+127     10 15 44.02338392   12 27 07.0703545  0.00000805 0.0002343  -0.188  51975.0 49914.7 54802.7      4    208
ICRF J101603.1+051302  1013+054  D  10 16 03.13646769   05 13 02.3414482  0.00000383 0.0000735  -0.020  54066.5 49914.7 54893.7     13    903
ICRF J101644.3+203747  1013+208     10 16 44.32210619   20 37 47.3054173  0.00000707 0.0001922  -0.089  51696.2 50085.5 54643.7      6    369
ICRF J101725.8+611627  1014+615  D  10 17 25.88757718   61 16 27.4966664  0.00000843 0.0000596   0.069  50914.9 49422.9 53153.2     22   1224
ICRF J101810.9+354239  1015+359  D  10 18 10.98809086   35 42 39.4408279  0.00000525 0.0001043   0.024  53327.1 50242.8 54880.7     10    493
ICRF J101827.8+053029  1015+057     10 18 27.84827731   05 30 29.9620564  0.00000577 0.0001019   0.069  52764.1 49914.7 54907.7      8    332
ICRF J101828.7-312353  1016-311     10 18 28.75348320  -31 23 53.8492324  0.00001087 0.0001707   0.008  53311.9 52306.7 54741.8     26    254
ICRF J102202.0+412605  1019+416     10 22 02.02347866   41 26 05.3726239  0.00004190 0.0004646  -0.404  54187.7 54187.7 54187.7      1     51
ICRF J102311.5+394815  1020+400     10 23 11.56566179   39 48 15.3854217  0.00000468 0.0000690  -0.175  51582.0 46977.9 54739.7     27   1238
ICRF J102343.5-664648  1022-665  D  10 23 43.53319996  -66 46 48.7177526  0.00002040 0.0001359   0.165  53658.5 52780.7 54670.7     27    153
ICRF J102429.5-005255  1021-006     10 24 29.58667910  -00 52 55.4968353  0.00011006 0.0019461   0.000  49620.4 48664.3 50576.4     10    336
ICRF J102444.8+191220  1022+194  D  10 24 44.80959508   19 12 20.4156249  0.00000354 0.0000619  -0.036  51418.7 47783.2 54803.7     41   2343
ICRF J102556.2+125349  1023+131     10 25 56.28536996   12 53 49.0220104  0.00000433 0.0000794  -0.209  51996.0 50085.5 53761.7     80    744
ICRF J102838.7-084438  1026-084     10 28 38.79633263  -08 44 38.5326713  0.00011402 0.0034669  -0.274  51559.4 51169.7 54482.7      2     17
ICRF J102933.0-185250  1027-186     10 29 33.09769988  -18 52 50.2888389  0.00000839 0.0001750  -0.314  52802.8 50632.3 54907.7     11    283
ICRF J103303.7+411606  1030+415  D  10 33 03.70786817   41 16 06.2329177  0.00000481 0.0000627   0.024  52634.8 47019.9 54818.7     29   1178
ICRF J103334.0+071126  1030+074  D  10 33 34.02429130   07 11 26.1477035  0.00000426 0.0000745  -0.080  52507.6 50855.8 54627.7    154   1220
ICRF J103502.1-201134  1032-199     10 35 02.15530220  -20 11 34.3595425  0.00000457 0.0000741  -0.125  52857.1 47176.5 54741.8     57   1032
ICRF J103507.0+562846  1031+567     10 35 07.03999665   56 28 46.7960909  0.00003188 0.0002534   0.464  50327.4 47285.7 53059.7     17    216
ICRF J103653.4-374415  1034-374  D  10 36 53.43960199  -37 44 15.0656721  0.00001205 0.0001597  -0.102  53991.0 53223.4 54741.8     13    138
ICRF J103716.0-293402  1034-293  D  10 37 16.07973476  -29 34 02.8133345  0.00000324 0.0000444  -0.047  51514.0 46440.9 54903.8   1887  21896
ICRF J104117.1+061016  1038+064     10 41 17.16249895   06 10 16.9236835  0.00000342 0.0000672  -0.192  51880.3 47568.6 54810.7     61   1506
ICRF J104146.7+523328  1038+528  D  10 41 46.78163764   52 33 28.2313168  0.00000517 0.0000524   0.029  51279.1 48524.8 54852.7    199   3040
ICRF J104148.8+523355  1038+529     10 41 48.89763371   52 33 55.6081511  0.00004830 0.0004101  -0.361  49683.5 48650.8 53411.8     20     84
ICRF J104244.6+120331  1040+123     10 42 44.60522539   12 03 31.2636114  0.00000729 0.0001258  -0.056  50999.3 47659.7 54172.7     23    352
ICRF J104309.0+240835  1040+244     10 43 09.03576998   24 08 35.4093695  0.00000470 0.0000948  -0.065  53963.5 50219.8 54830.7      9    521
ICRF J104423.0+805439  1039+811  D  10 44 23.06254789   80 54 39.4430277  0.00002013 0.0000478  -0.051  51808.6 47288.7 54788.7     53   2150
ICRF J104455.9+065538  1042+071  D  10 44 55.91124593   06 55 38.2626553  0.00000708 0.0001883  -0.211  51442.2 47777.3 52711.7     13    289
ICRF J104552.7+062436  1043+066     10 45 52.73328577   06 24 36.4523288  0.00001599 0.0005793  -0.614  50082.4 49914.7 51288.7      7    131
ICRF J104742.9-621714  1045-620     10 47 42.95227474  -62 17 14.6339610  0.00011302 0.0041450  -0.503  52870.0 52861.2 52872.9      2      4
ICRF J104806.6-190935  1045-188  D  10 48 06.62060701  -19 09 35.7266240  0.00000394 0.0000869  -0.154  52670.5 47176.5 54858.7     33   1130
ICRF J104827.6+714335  1044+719     10 48 27.61991250   71 43 35.9384312  0.00003472 0.0002741   0.000  51503.7 48103.4 54904.0   1032 111663
ICRF J104838.2-411400  1046-409     10 48 38.27117353  -41 14 00.1158878  0.00002359 0.0006876  -0.126  54529.6 54489.7 54723.8      2     47
ICRF J104921.8-223107  1046-222     10 49 21.86917781  -22 31 07.5098479  0.00006298 0.0023039  -0.820  54657.8 54657.8 54657.8      1     32
ICRF J104946.3+142938  1047+147     10 49 46.32758343   14 29 38.5738701  0.00001493 0.0003646  -0.311  54549.1 54112.8 54559.7      2     84
ICRF J105038.0-524948  1048-526     10 50 38.02847005  -52 49 48.3280622  0.00003979 0.0009358   0.400  54723.8 54723.8 54723.8      1      9
ICRF J105045.2-725432  1049-726     10 50 45.24980065  -72 54 32.3101736  0.00007306 0.0005033   0.252  54723.8 54723.8 54723.8      1      9
ICRF J105104.7-313814  1048-313     10 51 04.77752781  -31 38 14.3074730  0.00001135 0.0001201  -0.235  52852.4 47640.2 54741.8     29    343
ICRF J105123.5-651808  1049-650     10 51 23.52119273  -65 18 08.6246930  0.00052247 0.0025355  -0.110  53260.6 52887.6 54457.4      4     20
ICRF J105148.7+211952  1049+215  D  10 51 48.78907490   21 19 52.3138145  0.00000422 0.0000685  -0.088  51671.0 47931.6 54746.7     28   1229
ICRF J105653.6+701145  1053+704     10 56 53.61750690   70 11 45.9156324  0.00000933 0.0000484   0.022  52247.9 49125.7 54907.7     48   2751
ICRF J105715.7+001203  1054+004     10 57 15.76745181   00 12 03.5763691  0.00007839 0.0016269   0.479  54278.7 54278.7 54278.7      1     33
